--[[ KHENGIE v10.2 EXTREME | 800 layers | 3x multi-pass ]]
      Vixakogay=(((Vixakogay>>>6)|(Vixakogay<<2))&255)
      Nohaqojuvoresov=bit32.bxor(Nohaqojuvoresov,128)
      Suyiverofuku=bit32.bxor(Suyiverofuku,123)
      Kivino=Kivino-207
      Yihagu=(Yihagu-94)
      Pacagojabameloq=(((Pacagojabameloq>>>7)|(Pacagojabameloq<<1))&255)
      Mifudovi=bit32.bxor(Mifudovi,40)
      Yetehonobovoxe=Yetehonobovoxe-246
      Sowesowuvebu=(Sowesowuvebu-72)
      Tujiqayuquqas=(((Tujiqayuquqas>>>1)|(Tujiqayuquqas<<7))&255)
      Wacorivi=bit32.bxor(Wacorivi,240)
      Jodikig=Jodikig-63
      Posakaqufug=(Posakaqufug-206)
      Pirapuhequyujesu=(((Pirapuhequyujesu<<1)|(Pirapuhequyujesu>>>7))&255)
      Bejeriv=(((Bejeriv>>>4)|(Bejeriv<<4))&255)
      Junimeletazuqop=bit32.bxor(Junimeletazuqop,164)
      Perukerisuronew=Perukerisuronew-246
      Perudani=(Perudani-191)
      Hufocapoxunazu=(((Hufocapoxunazu>>>4)|(Hufocapoxunazu<<4))&255)
      Rubujulugibisuz=bit32.bxor(Rubujulugibisuz,68)
      Nitakugi=Nitakugi-228
      Kanovohuwopec=(Kanovohuwopec-103)
      Gayihal=(((Gayihal>>>7)|(Gayihal<<1))&255)
      Fupeki=bit32.bxor(Fupeki,142)
      Lezoqawomafem=Lezoqawomafem-192
      Dafifajuqetehu=Dafifajuqetehu-175
      Kakizu=(Kakizu-0)
      Lebafut=(((Lebafut>>>4)|(Lebafut<<4))&255)
      Pomiyijudejiziza=bit32.bxor(Pomiyijudejiziza,160)
      Kidezaxuni=Kidezaxuni-221
      Pejenubaxidipem=(Pejenubaxidipem-64)
      Xuyewe=(((Xuyewe>>>1)|(Xuyewe<<7))&255)
      Yugabisexulap=bit32.bxor(Yugabisexulap,203)
      Qinekunizima=Qinekunizima-140
      Zebozomahehu=(Zebozomahehu-139)
      Xevedanejucavucu=bit32.bxor(Xevedanejucavucu,16)
      Hilekacohotuh=(((Hilekacohotuh>>>5)|(Hilekacohotuh<<3))&255)
      Notuyihedicasu=bit32.bxor(Notuyihedicasu,80)
      Junapotaz=Junapotaz-246
      Kifusadikekoga=(Kifusadikekoga-219)
      Zimiyoluw=(((Zimiyoluw>>>2)|(Zimiyoluw<<6))&255)
      Fetokam=bit32.bxor(Fetokam,169)
      Pexoxewa=Pexoxewa-44
      Lorujofamalo=(Lorujofamalo-6)
      Hegiforusaxuxepi=(((Hegiforusaxuxepi>>>3)|(Hegiforusaxuxepi<<5))&255)
      Daritewilinimehe=bit32.bxor(Daritewilinimehe,150)
      Nabote=Nabote-185
      Sebufiganupir=Sebufiganupir-205
      Yutofujexoxo=(Yutofujexoxo-206)
      Muwibiterofov=(((Muwibiterofov>>>1)|(Muwibiterofov<<7))&255)
      Yepapufucimoboj=bit32.bxor(Yepapufucimoboj,57)
      Redipab=Redipab-69
      Taxucajufapeji=(Taxucajufapeji-76)
      Gewotelosef=(((Gewotelosef>>>7)|(Gewotelosef<<1))&255)
      Nihoqawezas=bit32.bxor(Nihoqawezas,104)
      Mejakanez=Mejakanez-88
      Yiqosiburuy=(Yiqosiburuy-233)
      Gemebacozanifo=bit32.bxor(Gemebacozanifo,176)
      Kewelelokobupo=(((Kewelelokobupo>>>1)|(Kewelelokobupo<<7))&255)
      Dazatin=bit32.bxor(Dazatin,203)
      Vilazobag=Vilazobag-184
      Vohenadixifuwev=(Vohenadixifuwev-153)
      Zotipusu=(((Zotipusu>>>3)|(Zotipusu<<5))&255)
      Dagoposavu=bit32.bxor(Dagoposavu,75)
      Bohiqa=Bohiqa-198
      Refogi=(Refogi-63)
      Zilugayiloqehas=(((Zilugayiloqehas>>>4)|(Zilugayiloqehas<<4))&255)
      Lagovahurinexaka=bit32.bxor(Lagovahurinexaka,155)
      Huvolazuz=(Huvolazuz-61)
      Siqokey=Siqokey-150
      Seyufoxet=(Seyufoxet-169)
      Qobogonok=(((Qobogonok>>>5)|(Qobogonok<<3))&255)
      Fosilakitefowile=bit32.bxor(Fosilakitefowile,40)
      Goduqaxomed=Goduqaxomed-35
      Pamuyirurona=(Pamuyirurona-59)
      Zedajavocucisur=(((Zedajavocucisur>>>6)|(Zedajavocucisur<<2))&255)
      Lajewiquhipaz=bit32.bxor(Lajewiquhipaz,212)
      Lizerofiti=Lizerofiti-20
      Buwoxopu=(Buwoxopu-18)
      Kutela=Kutela-21
      Xoqusahulepiye=(((Xoqusahulepiye>>>5)|(Xoqusahulepiye<<3))&255)
      Qijilemiz=bit32.bxor(Qijilemiz,164)
      Nidisesizoxuxig=Nidisesizoxuxig-46
      Vasafipogajusof=(Vasafipogajusof-140)
      Rehihemi=(((Rehihemi>>>6)|(Rehihemi<<2))&255)
      Jafezucoqukesox=bit32.bxor(Jafezucoqukesox,59)
      Qawodunalesa=Qawodunalesa-108
      Hireqiwak=(Hireqiwak-82)
      Kicogo=(((Kicogo>>>6)|(Kicogo<<2))&255)
      Lifosebacebo=bit32.bxor(Lifosebacebo,97)
      Hijujupo=(Hijujupo+116)
      Kokiqeqez=Kokiqeqez-160
      Ditezaturiconi=(Ditezaturiconi-246)
      Yenomabonu=(((Yenomabonu>>>7)|(Yenomabonu<<1))&255)
      Xitoxotevu=bit32.bxor(Xitoxotevu,50)
      Wavukucuxohopo=Wavukucuxohopo-184
      Nobafixacib=(Nobafixacib-126)
      Bibekoboce=(((Bibekoboce>>>2)|(Bibekoboce<<6))&255)
      Zegoga=bit32.bxor(Zegoga,183)
      Ronizu=Ronizu-49
      Laruhajitiga=(Laruhajitiga-23)
      Dagehasobamuqaju=bit32.bxor(Dagehasobamuqaju,171)
      Qahezifohabuf=(((Qahezifohabuf>>>0)|(Qahezifohabuf<<8))&255)
      Matipiyayiz=bit32.bxor(Matipiyayiz,173)
      Jegojepan=Jegojepan-122
      Zivomeleqol=(Zivomeleqol-137)
      Liyiweg=(((Liyiweg>>>4)|(Liyiweg<<4))&255)
      Vugifuvajaqe=bit32.bxor(Vugifuvajaqe,21)
      Buveyilagiy=Buveyilagiy-34
      Cecixawunanek=(Cecixawunanek-106)
      Qogiyuhotiboqaq=(((Qogiyuhotiboqaq>>>5)|(Qogiyuhotiboqaq<<3))&255)
      Xugezazepipay=bit32.bxor(Xugezazepipay,138)
      Woyahoxexe=(((Woyahoxexe>>>0)|(Woyahoxexe<<8))&255)
      Pevuyeyi=Pevuyeyi-34
      Hazaxeyuq=(Hazaxeyuq-129)
      Kihabufede=(((Kihabufede>>>5)|(Kihabufede<<3))&255)
      Natiboyowiro=bit32.bxor(Natiboyowiro,152)
      Qiyuqi=Qiyuqi-115
      Yahotusico=(Yahotusico-64)
      Jupopuniveki=(((Jupopuniveki>>>4)|(Jupopuniveki<<4))&255)
      Tehajomaqam=bit32.bxor(Tehajomaqam,199)
      Huvunifasagiqi=Huvunifasagiqi-53
      Xecesoce=(Xecesoce-50)
      Goqenapeminosibi=Goqenapeminosibi-24
      Xocanizeqoj=(((Xocanizeqoj>>>1)|(Xocanizeqoj<<7))&255)
      Kidebiyud=bit32.bxor(Kidebiyud,161)
      Zomeqojihatequ=Zomeqojihatequ-86
      Vadokaboli=(Vadokaboli-138)
      Woviyuva=(((Woviyuva>>>5)|(Woviyuva<<3))&255)
      Runimekawicite=bit32.bxor(Runimekawicite,176)
      Zofiluciqupupi=Zofiluciqupupi-44
      Bamibil=(Bamibil-206)
      Kawewunez=(((Kawewunez>>>6)|(Kawewunez<<2))&255)
      Surevevayisivuh=bit32.bxor(Surevevayisivuh,106)
      Xarequzuzupicu=Xarequzuzupicu-78
      Xawizidilelenah=Xawizidilelenah-128
      Zoyunebuduyemul=(Zoyunebuduyemul-158)
      Lewaximosivode=(((Lewaximosivode>>>0)|(Lewaximosivode<<8))&255)
      Musujisihuxud=bit32.bxor(Musujisihuxud,93)
      Bumaxoc=Bumaxoc-197
      Jasipodog=(Jasipodog-53)
      Kuzokalaf=(((Kuzokalaf>>>0)|(Kuzokalaf<<8))&255)
      Vuwijagiyi=bit32.bxor(Vuwijagiyi,54)
      Jetugomilup=Jetugomilup-133
      Qeleyare=(Qeleyare-36)
      Pesitubila=bit32.bxor(Pesitubila,229)
      Rifililufijusir=(((Rifililufijusir>>>7)|(Rifililufijusir<<1))&255)
      Fucirujudemotif=bit32.bxor(Fucirujudemotif,192)
      Zunelidoq=Zunelidoq-167
      Yademorotiyare=(Yademorotiyare-27)
      Benikozihowesep=(((Benikozihowesep>>>2)|(Benikozihowesep<<6))&255)
      Jeriro=bit32.bxor(Jeriro,150)
      Yobuvituxa=Yobuvituxa-187
      Baxafoqe=(Baxafoqe-248)
      Pifubelididulene=(((Pifubelididulene>>>6)|(Pifubelididulene<<2))&255)
      Liwejagilanak=bit32.bxor(Liwejagilanak,175)
      Galoqofunomagi=Galoqofunomagi-136
      Lopamakupexaka=Lopamakupexaka-109
      Paquninipiw=(Paquninipiw-108)
      Woyajawuruqe=(((Woyajawuruqe>>>4)|(Woyajawuruqe<<4))&255)
      Powupumenelucexe=bit32.bxor(Powupumenelucexe,24)
      Kiyejeqivitom=Kiyejeqivitom-133
      Gigajite=(Gigajite-61)
      Fujutaw=(((Fujutaw>>>5)|(Fujutaw<<3))&255)
      Vozutejegatedefu=bit32.bxor(Vozutejegatedefu,155)
      Daxoqoxa=Daxoqoxa-38
      Yupapob=(Yupapob-51)
      Napiceyugomozac=(((Napiceyugomozac>>>0)|(Napiceyugomozac<<8))&255)
      Ruxidahoj=(((Ruxidahoj>>>4)|(Ruxidahoj<<4))&255)
      Wunogiqar=bit32.bxor(Wunogiqar,165)
      Kobine=Kobine-54
      Zezubayoq=(Zezubayoq-241)
      Fikazodinired=(((Fikazodinired>>>3)|(Fikazodinired<<5))&255)
      Maxoyipidawuk=bit32.bxor(Maxoyipidawuk,192)
      Waxumaqi=Waxumaqi-37
      Xawoqaligocoj=(Xawoqaligocoj-101)
      Ququqotibamulusu=(((Ququqotibamulusu>>>2)|(Ququqotibamulusu<<6))&255)
      Hebohupavo=bit32.bxor(Hebohupavo,42)
      Rowotehakag=(((Rowotehakag>>>6)|(Rowotehakag<<2))&255)
      Fasehoyicu=Fasehoyicu-20
      Hezaligejaweli=(Hezaligejaweli-176)
      Zidagitik=(((Zidagitik>>>6)|(Zidagitik<<2))&255)
      Jumidefuqiruzut=bit32.bxor(Jumidefuqiruzut,233)
      Binevaje=Binevaje-224
      Yukasivugijusu=(Yukasivugijusu-63)
      Qewiviloka=(((Qewiviloka>>>6)|(Qewiviloka<<2))&255)
      Qosovasaso=bit32.bxor(Qosovasaso,102)
      Keqinuye=Keqinuye-129
      Bigunovikamika=(Bigunovikamika-133)
      Yudolaqilo=Yudolaqilo+153
      Cafizuw=(((Cafizuw>>>6)|(Cafizuw<<2))&255)
      Zukotefuz=bit32.bxor(Zukotefuz,71)
      Jidofoquvicohora=Jidofoquvicohora-205
      Liseyoyugehefupu=(Liseyoyugehefupu-211)
      Vosubezagarejohu=(((Vosubezagarejohu>>>3)|(Vosubezagarejohu<<5))&255)
      Tibexuxumegiloc=bit32.bxor(Tibexuxumegiloc,94)
      Gacaci=Gacaci-53
      Zibekoziqaxal=(Zibekoziqaxal-102)
      Coxixoc=(((Coxixoc>>>3)|(Coxixoc<<5))&255)
      Ditaxecuti=bit32.bxor(Ditaxecuti,186)
      Webizuco=(((Webizuco>>>7)|(Webizuco<<1))&255)
      Xikovufapeje=Xikovufapeje-54
      Rohozekonisi=(Rohozekonisi-79)
      Hapinilecuf=(((Hapinilecuf>>>1)|(Hapinilecuf<<7))&255)
      Cepamitow=bit32.bxor(Cepamitow,166)
      Pezolehiqidafo=Pezolehiqidafo-126
      Jogutagurosebiwe=(Jogutagurosebiwe-88)
      Yuhibilatuxolo=(((Yuhibilatuxolo>>>1)|(Yuhibilatuxolo<<7))&255)
      Zutobave=bit32.bxor(Zutobave,122)
      Gasofivihokuzice=Gasofivihokuzice-22
      Fuqucetamusoq=(Fuqucetamusoq-109)
      Decohorumogaye=Decohorumogaye+146
      Qakususax=(((Qakususax>>>6)|(Qakususax<<2))&255)
      Didovimarivone=bit32.bxor(Didovimarivone,126)
      Pecixizaliyuho=Pecixizaliyuho-173
      Disiwaciti=(Disiwaciti-99)
      Dapidah=(((Dapidah>>>1)|(Dapidah<<7))&255)
      Wowequzeqenavey=bit32.bxor(Wowequzeqenavey,83)
      Zuwuyazepoyaheb=Zuwuyazepoyaheb-212
      Lesibexedobevuf=(Lesibexedobevuf-73)
      Kozoqaheroxoki=(((Kozoqaheroxoki>>>6)|(Kozoqaheroxoki<<2))&255)
      Rohupopahubu=bit32.bxor(Rohupopahubu,99)
      Kiwovegexa=(((Kiwovegexa<<5)|(Kiwovegexa>>>3))&255)
      Dewezuqorimuleq=Dewezuqorimuleq-29
      Curibaremuwu=(Curibaremuwu-194)
      Cugozatexaj=(((Cugozatexaj>>>4)|(Cugozatexaj<<4))&255)
      Yifahuzegije=bit32.bxor(Yifahuzegije,8)
      Damamujiwatiway=Damamujiwatiway-68
      Hucoqocabaxazul=(Hucoqocabaxazul-220)
      Yiyixo=(((Yiyixo>>>2)|(Yiyixo<<6))&255)
      Teredob=bit32.bxor(Teredob,99)
      Dohuwiwe=Dohuwiwe-113
      Qovorapakuwoxeg=(Qovorapakuwoxeg-83)
      Famijibad=bit32.bxor(Famijibad,4)
      Votinujiletepa=(((Votinujiletepa>>>0)|(Votinujiletepa<<8))&255)
      Fipurarobesogib=bit32.bxor(Fipurarobesogib,137)
      Ketiponoyorumeje=Ketiponoyorumeje-108
      Tuyakuseh=(Tuyakuseh-176)
      Casojoya=(((Casojoya>>>5)|(Casojoya<<3))&255)
      Pojoleyuqabaguw=bit32.bxor(Pojoleyuqabaguw,7)
      Mixawelapihur=Mixawelapihur-202
      Ledizosideyedu=(Ledizosideyedu-24)
      Noxazojowop=(((Noxazojowop>>>1)|(Noxazojowop<<7))&255)
      Fasequpucehexer=bit32.bxor(Fasequpucehexer,234)
      Moxaliyihu=Moxaliyihu+73
      Pifuqowihopad=Pifuqowihopad-182
      Wobawasarosanuja=(Wobawasarosanuja-45)
      Becuruf=(((Becuruf>>>3)|(Becuruf<<5))&255)
      Voyiqes=bit32.bxor(Voyiqes,209)
      Luyipinaceja=Luyipinaceja-170
      Widibaxayi=(Widibaxayi-195)
      Yabujowis=(((Yabujowis>>>5)|(Yabujowis<<3))&255)
      Cowuwemosug=bit32.bxor(Cowuwemosug,79)
      Honaqolafalada=Honaqolafalada-65
      Bobajewozehaduqa=(Bobajewozehaduqa-135)
      Tanatopivejeje=bit32.bxor(Tanatopivejeje,67)
      Henapogeju=(((Henapogeju>>>4)|(Henapogeju<<4))&255)
      Yoceyore=bit32.bxor(Yoceyore,195)
      Nonurabutug=Nonurabutug-103
      Jefitapebawu=(Jefitapebawu-77)
      Hoqitasocuni=(((Hoqitasocuni>>>4)|(Hoqitasocuni<<4))&255)
      Wazoqaxo=bit32.bxor(Wazoqaxo,125)
      Mirijowakuvuqe=Mirijowakuvuqe-50
      Hoyupaqaviqij=(Hoyupaqaviqij-50)
      Ruwoledetesu=(((Ruwoledetesu>>>7)|(Ruwoledetesu<<1))&255)
      Zocilekedile=bit32.bxor(Zocilekedile,208)
      Kalodokitad=(Kalodokitad+166)
      Cuqahomovuleb=Cuqahomovuleb-194
      Kaputimi=(Kaputimi-176)
      Muwikemak=(((Muwikemak>>>3)|(Muwikemak<<5))&255)
      Woyazuneciv=bit32.bxor(Woyazuneciv,23)
      Leboqix=Leboqix-33
      Tojazi=(Tojazi-196)
      Sexolobu=(((Sexolobu>>>2)|(Sexolobu<<6))&255)
      Jexagajaruyujeco=bit32.bxor(Jexagajaruyujeco,27)
      Judacuwov=Judacuwov-103
      Turuveb=(Turuveb-223)
      Jawasegizujeqimo=Jawasegizujeqimo+166
      Xemazojebeva=(((Xemazojebeva>>>5)|(Xemazojebeva<<3))&255)
      Sameqocabazabus=bit32.bxor(Sameqocabazabus,51)
      Metaweheyam=Metaweheyam-51
      Giticutih=(Giticutih-84)
      Dobanit=(((Dobanit>>>1)|(Dobanit<<7))&255)
      Calesohumelecig=bit32.bxor(Calesohumelecig,83)
      Misuhaqotezuv=Misuhaqotezuv-250
      Sisuwe=(Sisuwe-168)
      Wucenusipekat=(((Wucenusipekat>>>7)|(Wucenusipekat<<1))&255)
      Loralelanibihedu=bit32.bxor(Loralelanibihedu,43)
      Yubanejajimuda=(((Yubanejajimuda>>>3)|(Yubanejajimuda<<5))&255)
      Nicipubetav=Nicipubetav-213
      Kikubinoy=(Kikubinoy-45)
      Tavubotuletutu=(((Tavubotuletutu>>>5)|(Tavubotuletutu<<3))&255)
      Hutahobebebohe=bit32.bxor(Hutahobebebohe,187)
      Vexixosici=Vexixosici-200
      Tuzazerazan=(Tuzazerazan-63)
      Koqivifif=(((Koqivifif>>>1)|(Koqivifif<<7))&255)
      Segasitofu=bit32.bxor(Segasitofu,10)
      Zinofaruhizet=Zinofaruhizet-227
      Tohiyowuvo=(Tohiyowuvo-216)
      Cucutuvub=Cucutuvub-212
      Jesiyupa=(((Jesiyupa>>>5)|(Jesiyupa<<3))&255)
      Nuqeco=bit32.bxor(Nuqeco,149)
      Wijuvozoni=Wijuvozoni-195
      Gusijim=(Gusijim-152)
      Xehisikirumapa=(((Xehisikirumapa>>>3)|(Xehisikirumapa<<5))&255)
      Rodikus=bit32.bxor(Rodikus,25)
      Pisuyofenu=Pisuyofenu-29
      Qakakuhekoxijase=(Qakakuhekoxijase-105)
      Lejiyanefowefano=(((Lejiyanefowefano>>>2)|(Lejiyanefowefano<<6))&255)
      Xofuza=bit32.bxor(Xofuza,124)
      Jiyeyo=(Jiyeyo-220)
      Cuzevepotexiw=Cuzevepotexiw-165
      Galagapirejuhom=(Galagapirejuhom-60)
      Luzobilalokemeje=(((Luzobilalokemeje>>>5)|(Luzobilalokemeje<<3))&255)
      Godolino=bit32.bxor(Godolino,218)
      Bovuqes=Bovuqes-137
      Tekisuzukoxax=(Tekisuzukoxax-205)
      Nexujev=(((Nexujev>>>4)|(Nexujev<<4))&255)
      Qetaqeqecu=bit32.bxor(Qetaqeqecu,239)
      Kizoquwopuxegal=Kizoquwopuxegal-156
      Vuyipezizipiqeq=(Vuyipezizipiqeq-72)
      Vudamobalowo=(Vudamobalowo-212)
      Soquzozuci=(((Soquzozuci>>>2)|(Soquzozuci<<6))&255)
      Cusipabezamomoto=bit32.bxor(Cusipabezamomoto,128)
      Vojuqukicuta=Vojuqukicuta-167
      Saqufasu=(Saqufasu-63)
      Nafokicu=(((Nafokicu>>>3)|(Nafokicu<<5))&255)
      Lolisuqe=bit32.bxor(Lolisuqe,74)
      Yurolahok=Yurolahok-242
      Paxurogepozawisu=(Paxurogepozawisu-32)
      Bowobacicara=(((Bowobacicara>>>2)|(Bowobacicara<<6))&255)
      Vazatop=bit32.bxor(Vazatop,225)
      Logahuqewe=Logahuqewe+67
      Zicajabopafa=Zicajabopafa-124
      Zekezuvipofete=(Zekezuvipofete-30)
      Puqimomazejoj=(((Puqimomazejoj>>>2)|(Puqimomazejoj<<6))&255)
      Quqakiyul=bit32.bxor(Quqakiyul,91)
      Yemete=Yemete-236
      Lobidezeyajigo=(Lobidezeyajigo-149)
      Fosiruhuxubi=(((Fosiruhuxubi>>>6)|(Fosiruhuxubi<<2))&255)
      Juholamunuser=bit32.bxor(Juholamunuser,213)
      Zeragicezudeba=Zeragicezudeba-39
      Besiguzoye=(Besiguzoye-127)
      Xusefenuhora=(((Xusefenuhora>>>0)|(Xusefenuhora<<8))&255)
      Fohequfununecoli=(((Fohequfununecoli>>>5)|(Fohequfununecoli<<3))&255)
      Jeretifipaz=bit32.bxor(Jeretifipaz,49)
      Zetihuda=Zetihuda-209
      Yirilase=(Yirilase-96)
      Lirazolafosezami=(((Lirazolafosezami>>>7)|(Lirazolafosezami<<1))&255)
      Jijeqofeyagako=bit32.bxor(Jijeqofeyagako,148)
      Wijihovo=Wijihovo-213
      Kuzifenumuric=(Kuzifenumuric-134)
      Mihokevaseguwo=(((Mihokevaseguwo>>>6)|(Mihokevaseguwo<<2))&255)
      Nivepe=bit32.bxor(Nivepe,175)
      Hesoqoqoxunobewu=bit32.bxor(Hesoqoqoxunobewu,37)
      Nawimutusegese=Nawimutusegese-201
      Pafotefidijunax=(Pafotefidijunax-72)
      Hepesageleb=(((Hepesageleb>>>7)|(Hepesageleb<<1))&255)
      Wiloqoqe=bit32.bxor(Wiloqoqe,46)
      Giyoxun=Giyoxun-173
      Vulayiveyakopilu=(Vulayiveyakopilu-99)
      Pojiyefotazetu=(((Pojiyefotazetu>>>4)|(Pojiyefotazetu<<4))&255)
      Kikegegemosili=bit32.bxor(Kikegegemosili,186)
      Cogohikefe=Cogohikefe-133
      Ruqawuzonobu=(Ruqawuzonobu-20)
      Peviyeku=Peviyeku-215
      Lezeluvi=(((Lezeluvi>>>3)|(Lezeluvi<<5))&255)
      Rogacinuseruje=bit32.bxor(Rogacinuseruje,45)
      Pizayocafod=Pizayocafod-166
      Jatemac=(Jatemac-252)
      Marosexovedir=(((Marosexovedir>>>1)|(Marosexovedir<<7))&255)
      Decebavub=bit32.bxor(Decebavub,185)
      Dalopidej=Dalopidej-161
      Pozifahoxe=(Pozifahoxe-154)
      Riqijuvexixe=(((Riqijuvexixe>>>6)|(Riqijuvexixe<<2))&255)
      Suqoso=bit32.bxor(Suqoso,106)
      Memozecoyumo=(Memozecoyumo+114)
      Huxagu=Huxagu-98
      Doyeqopukipeluru=(Doyeqopukipeluru-23)
      Tasoremorusabu=(((Tasoremorusabu>>>6)|(Tasoremorusabu<<2))&255)
      Neririwepi=bit32.bxor(Neririwepi,233)
      Yahifepugeli=Yahifepugeli-93
      Cocado=(Cocado-218)
      Tudopehagecexohi=(((Tudopehagecexohi>>>4)|(Tudopehagecexohi<<4))&255)
      Babipimufaw=bit32.bxor(Babipimufaw,63)
      Yayadanugu=Yayadanugu-199
      Supehu=(Supehu-248)
      Wukazabo=(Wukazabo+101)
      Hinemoruwam=(((Hinemoruwam>>>2)|(Hinemoruwam<<6))&255)
      Ruhakagoxehada=bit32.bxor(Ruhakagoxehada,14)
      Nurepen=Nurepen-128
      Papubemehasopagi=(Papubemehasopagi-57)
      Juzacajug=(((Juzacajug>>>7)|(Juzacajug<<1))&255)
      Nuhetume=bit32.bxor(Nuhetume,5)
      Howater=Howater-220
      Vemosuwajibuh=(Vemosuwajibuh-248)
      Zegetileqileqero=(((Zegetileqileqero>>>0)|(Zegetileqileqero<<8))&255)
      Vuvijokex=bit32.bxor(Vuvijokex,228)
      Femaraxipat=bit32.bxor(Femaraxipat,162)
      Qacaxes=Qacaxes-34
      Daqilocexoj=(Daqilocexoj-214)
      Qowuburezidep=(((Qowuburezidep>>>6)|(Qowuburezidep<<2))&255)
      Furotejila=bit32.bxor(Furotejila,161)
      Fuvijarerapoc=Fuvijarerapoc-62
      Zexegupagasigik=(Zexegupagasigik-245)
      Hosizo=(((Hosizo>>>0)|(Hosizo<<8))&255)
      Vehapiwatiye=bit32.bxor(Vehapiwatiye,177)
      Nuvikolag=Nuvikolag-90
      Yututofe=(Yututofe-237)
      Yaxaratogu=(Yaxaratogu-208)
      Minapiwe=(((Minapiwe>>>5)|(Minapiwe<<3))&255)
      Hawinaxa=bit32.bxor(Hawinaxa,197)
      Retitikicijuhixe=Retitikicijuhixe-20
      Fidadicagivahom=(Fidadicagivahom-182)
      Kunomosac=(((Kunomosac>>>7)|(Kunomosac<<1))&255)
      Podecodunufev=bit32.bxor(Podecodunufev,4)
      Vejulexohap=Vejulexohap-116
      Tavazesa=(Tavazesa-139)
      Doqiducitisusud=(((Doqiducitisusud>>>5)|(Doqiducitisusud<<3))&255)
      Tiyeforoqixeh=bit32.bxor(Tiyeforoqixeh,93)
      Nugexipudep=(Nugexipudep-101)
      Wabutewipey=Wabutewipey-217
      Fapayogoveyoyew=(Fapayogoveyoyew-159)
      Vusino=(((Vusino>>>1)|(Vusino<<7))&255)
      Vaqacuqaneluquj=bit32.bxor(Vaqacuqaneluquj,45)
      Lamojudeyeh=Lamojudeyeh-66
      Doxopixoyin=(Doxopixoyin-192)
      Puhuha=(((Puhuha>>>2)|(Puhuha<<6))&255)
      Leyedoxop=bit32.bxor(Leyedoxop,11)
      Qolunageperoxewu=Qolunageperoxewu-21
      Tanafo=(Tanafo-215)
      Mijatuwok=bit32.bxor(Mijatuwok,99)
      Vufaxahabawo=(((Vufaxahabawo>>>5)|(Vufaxahabawo<<3))&255)
      Romojicitazuri=bit32.bxor(Romojicitazuri,107)
      Tigeyujaso=Tigeyujaso-33
      Miqatonu=(Miqatonu-36)
      Laruvi=(((Laruvi>>>5)|(Laruvi<<3))&255)
      Pomekejerapobo=bit32.bxor(Pomekejerapobo,32)
      Ganawilo=Ganawilo-182
      Lacediro=(Lacediro-12)
      Zuxumuhedokobeye=(((Zuxumuhedokobeye>>>3)|(Zuxumuhedokobeye<<5))&255)
      Lihuyalo=bit32.bxor(Lihuyalo,34)
      Nihuduhet=(((Nihuduhet<<1)|(Nihuduhet>>>7))&255)
      Boyahubarikigupo=Boyahubarikigupo-106
      Tefesog=(Tefesog-146)
      Pisalome=(((Pisalome>>>7)|(Pisalome<<1))&255)
      Rohonete=bit32.bxor(Rohonete,115)
      Qigilunabepi=Qigilunabepi-134
      Putecexumefipis=(Putecexumefipis-211)
      Zigeqawasufofoz=(((Zigeqawasufofoz>>>0)|(Zigeqawasufofoz<<8))&255)
      Ciworesis=bit32.bxor(Ciworesis,216)
      Biwerufen=Biwerufen-191
      Ditemayosiqe=(Ditemayosiqe-122)
      Pojuvogexuwoju=Pojuvogexuwoju-39
      Gilabimugab=(((Gilabimugab>>>0)|(Gilabimugab<<8))&255)
      Wimoxu=bit32.bxor(Wimoxu,166)
      Xiqexofe=Xiqexofe-187
      Cazoliyi=(Cazoliyi-51)
      Fetinigeqebejov=(((Fetinigeqebejov>>>0)|(Fetinigeqebejov<<8))&255)
      Muneqemalibugu=bit32.bxor(Muneqemalibugu,207)
      Tiyudewuwokagifo=Tiyudewuwokagifo-236
      Yugaxehahayaza=(Yugaxehahayaza-70)
      Yiyonejik=(((Yiyonejik>>>4)|(Yiyonejik<<4))&255)
      Qatoviriye=bit32.bxor(Qatoviriye,162)
      Pihepiha=Pihepiha-151
      Qujakaronipizepe=Qujakaronipizepe-43
      Kofuxute=(Kofuxute-220)
      Rinivolatenid=(((Rinivolatenid>>>6)|(Rinivolatenid<<2))&255)
      Fimareyirimepux=bit32.bxor(Fimareyirimepux,190)
      Zuhugebaxav=Zuhugebaxav-52
      Betofujikeca=(Betofujikeca-145)
      Kebihaqajutofu=(((Kebihaqajutofu>>>1)|(Kebihaqajutofu<<7))&255)
      Zaziharuguxele=bit32.bxor(Zaziharuguxele,220)
      Pojuhes=Pojuhes-51
      Quwenavaji=(Quwenavaji-134)
      Zoqabep=(((Zoqabep>>>2)|(Zoqabep<<6))&255)
      Riyonejexepenu=(((Riyonejexepenu>>>6)|(Riyonejexepenu<<2))&255)
      Zobekili=bit32.bxor(Zobekili,164)
      Wiximegihasecuc=Wiximegihasecuc-145
      Wavuxomefocanode=(Wavuxomefocanode-53)
      Yofajaseqaxe=(((Yofajaseqaxe>>>7)|(Yofajaseqaxe<<1))&255)
      Xatetehaqe=bit32.bxor(Xatetehaqe,4)
      Mokusovutowadum=Mokusovutowadum-144
      Sepadage=(Sepadage-56)
      Kepehavedigus=(((Kepehavedigus>>>3)|(Kepehavedigus<<5))&255)
      Padamax=bit32.bxor(Padamax,142)
