--[[ KHENGIE v10.2 EXTREME | 900 layers | 3x multi-pass ]]
      Wipaguraku=Wipaguraku+73
      Hihupifiyi=(Hihupifiyi+233)
      Yanuse=(((Yanuse<<0)|(Yanuse>>>8))&255)
      Tawipesu=bit32.bxor(Tawipesu,86)
      Vomufuxigur=Vomufuxigur+89
      Wijawomepomuwe=(Wijawomepomuwe+224)
      Busejelerocakero=(((Busejelerocakero<<5)|(Busejelerocakero>>>3))&255)
      Xoquxo=bit32.bxor(Xoquxo,110)
      Sowudorude=(((Sowudorude<<5)|(Sowudorude>>>3))&255)
      Lilubeyesodemave=Lilubeyesodemave+57
      Lakomabivoy=(Lakomabivoy+209)
      Givawimupeh=(((Givawimupeh<<6)|(Givawimupeh>>>2))&255)
      Wanoqiyivavefof=bit32.bxor(Wanoqiyivavefof,157)
      Hixosutidec=Hixosutidec+193
      Wusonucolukovoqi=(Wusonucolukovoqi+222)
      Bozura=(((Bozura<<0)|(Bozura>>>8))&255)
      Xayepufoporex=bit32.bxor(Xayepufoporex,226)
      Yudewujixo=Yudewujixo+204
      Pesofiyojipujoki=(Pesofiyojipujoki+239)
      Secafanim=bit32.bxor(Secafanim,26)
      Digaja=(((Digaja<<0)|(Digaja>>>8))&255)
      Bevodebedeyemac=bit32.bxor(Bevodebedeyemac,227)
      Xanerun=Xanerun+217
      Tuxowolujiwevi=(Tuxowolujiwevi+111)
      Kaxatufikepireca=(((Kaxatufikepireca<<4)|(Kaxatufikepireca>>>4))&255)
      Nocisod=bit32.bxor(Nocisod,249)
      Jofihag=Jofihag+213
      Rezeta=(Rezeta+175)
      Vifabupisu=(((Vifabupisu<<1)|(Vifabupisu>>>7))&255)
      Penesuli=bit32.bxor(Penesuli,198)
      Wewarowuduwez=bit32.bxor(Wewarowuduwez,248)
      Miqezesopezil=Miqezesopezil+212
      Vaxakadagulono=(Vaxakadagulono+65)
      Coredoseramog=(((Coredoseramog<<2)|(Coredoseramog>>>6))&255)
      Kowujuj=bit32.bxor(Kowujuj,74)
      Genavevej=Genavevej+139
      Doxagewikunura=(Doxagewikunura+253)
      Rakiveceveno=(((Rakiveceveno<<2)|(Rakiveceveno>>>6))&255)
      Zicakusuwahecum=bit32.bxor(Zicakusuwahecum,189)
      Wipaminos=Wipaminos+128
      Kepizujuhibopa=(Kepizujuhibopa+138)
      Qamatesaduzux=(((Qamatesaduzux>>>5)|(Qamatesaduzux<<3))&255)
      Duhilowanogadew=(((Duhilowanogadew<<3)|(Duhilowanogadew>>>5))&255)
      Sejevonusegimax=bit32.bxor(Sejevonusegimax,239)
      Vilofejitofa=Vilofejitofa+122
      Pumuxidahopugey=(Pumuxidahopugey+188)
      Teroza=(((Teroza<<1)|(Teroza>>>7))&255)
      Qekurefo=bit32.bxor(Qekurefo,64)
      Puyame=Puyame+241
      Hadixojod=(Hadixojod+15)
      Nuxoqavuve=(((Nuxoqavuve<<2)|(Nuxoqavuve>>>6))&255)
      Wobuyevabas=bit32.bxor(Wobuyevabas,201)
      Zujaguz=bit32.bxor(Zujaguz,112)
      Toyoyacebu=Toyoyacebu+226
      Zefaximeqepijuyo=(Zefaximeqepijuyo+239)
      Xicogaliganal=(((Xicogaliganal<<6)|(Xicogaliganal>>>2))&255)
      Vofafumepo=bit32.bxor(Vofafumepo,134)
      Vineqajogo=Vineqajogo+110
      Fedaqobur=(Fedaqobur+76)
      Jigosi=(((Jigosi<<0)|(Jigosi>>>8))&255)
      Joterarulayapa=bit32.bxor(Joterarulayapa,51)
      Nulebaxoxo=Nulebaxoxo+168
      Tuxemixayuhipu=(Tuxemixayuhipu+21)
      Mujefecu=bit32.bxor(Mujefecu,166)
      Diqefuzapuji=(((Diqefuzapuji<<5)|(Diqefuzapuji>>>3))&255)
      Zawiles=bit32.bxor(Zawiles,243)
      Lodawixiruyiy=Lodawixiruyiy+34
      Tikitituzamihoxe=(Tikitituzamihoxe+174)
      Sowino=(((Sowino<<7)|(Sowino>>>1))&255)
      Nigajaqak=bit32.bxor(Nigajaqak,150)
      Wexisiqisid=Wexisiqisid+58
      Jalufakoyiluko=(Jalufakoyiluko+184)
      Qirowakojanelomi=(((Qirowakojanelomi<<6)|(Qirowakojanelomi>>>2))&255)
      Buzovavu=bit32.bxor(Buzovavu,140)
      Leqasagajeliyiku=(Leqasagajeliyiku-187)
      Sipahasan=Sipahasan+119
      Hobutapu=(Hobutapu+113)
      Loxenatos=(((Loxenatos<<3)|(Loxenatos>>>5))&255)
      Zuvumoxodehaf=bit32.bxor(Zuvumoxodehaf,105)
      Rejubu=Rejubu+54
      Gerocupiligegu=(Gerocupiligegu+206)
      Kadolubo=(((Kadolubo<<5)|(Kadolubo>>>3))&255)
      Mumopunesubozijo=bit32.bxor(Mumopunesubozijo,109)
      Qaloperixe=Qaloperixe+43
      Pevunevigu=(Pevunevigu+167)
      Zogopuh=(Zogopuh+117)
      Vuqelicuy=(((Vuqelicuy<<0)|(Vuqelicuy>>>8))&255)
      Menunabi=bit32.bxor(Menunabi,207)
      Niciwurar=Niciwurar+91
      Cowehatu=(Cowehatu+9)
      Fepihonamiruhig=(((Fepihonamiruhig<<4)|(Fepihonamiruhig>>>4))&255)
      Piwoxomokij=bit32.bxor(Piwoxomokij,91)
      Jibuyofewelexix=Jibuyofewelexix+128
      Nomoki=(Nomoki+119)
      Hupagabuxavucu=(((Hupagabuxavucu<<0)|(Hupagabuxavucu>>>8))&255)
      Jibugav=bit32.bxor(Jibugav,149)
      Dudoruleq=(Dudoruleq+169)
      Vidavaretetagoma=Vidavaretetagoma+33
      Nabujoxenovapo=(Nabujoxenovapo+183)
      Divutibedela=(((Divutibedela<<6)|(Divutibedela>>>2))&255)
      Nisuyidavicumige=bit32.bxor(Nisuyidavicumige,111)
      Guducemoqofu=Guducemoqofu+20
      Qewudaz=(Qewudaz+246)
      Wavehuwegox=(((Wavehuwegox<<6)|(Wavehuwegox>>>2))&255)
      Zopekixubisigura=bit32.bxor(Zopekixubisigura,60)
      Valexaxe=Valexaxe+100
      Rabavowapajaloxo=(Rabavowapajaloxo+250)
      Datexa=(Datexa-3)
      Lurusosazo=(((Lurusosazo<<1)|(Lurusosazo>>>7))&255)
      Kopiyonequkox=bit32.bxor(Kopiyonequkox,81)
      Ciqapeyakeneri=Ciqapeyakeneri+146
      Xijikozi=(Xijikozi+51)
      Wuwedasuqo=(((Wuwedasuqo<<2)|(Wuwedasuqo>>>6))&255)
      Xasosuwavupepi=bit32.bxor(Xasosuwavupepi,160)
      Cewisajupunorac=Cewisajupunorac+45
      Pogaxa=(Pogaxa+253)
      Xupajos=(((Xupajos<<4)|(Xupajos>>>4))&255)
      Fonosawapak=bit32.bxor(Fonosawapak,117)
      Fanepe=(((Fanepe<<5)|(Fanepe>>>3))&255)
      Kikocuvo=Kikocuvo+28
      Yadacinucicapev=(Yadacinucicapev+164)
      Juqeniyo=(((Juqeniyo<<6)|(Juqeniyo>>>2))&255)
      Halaridisoqifek=bit32.bxor(Halaridisoqifek,140)
      Julenopofemege=Julenopofemege+42
      Gotigowehigaziw=(Gotigowehigaziw+136)
      Vatijag=(((Vatijag<<4)|(Vatijag>>>4))&255)
      Kajitug=bit32.bxor(Kajitug,249)
      Pitesu=Pitesu+15
      Cojogod=(Cojogod+95)
      Tavaqedegixozine=Tavaqedegixozine+14
      Nifopi=(((Nifopi<<2)|(Nifopi>>>6))&255)
      Bikajenubalofi=bit32.bxor(Bikajenubalofi,251)
      Tayotujewikoqi=Tayotujewikoqi+28
      Donofuwe=(Donofuwe+223)
      Bezuyohasajuq=(((Bezuyohasajuq<<0)|(Bezuyohasajuq>>>8))&255)
      Gatofayoca=bit32.bxor(Gatofayoca,169)
      Motubawoxahabefe=Motubawoxahabefe+56
      Yeritiruqobu=(Yeritiruqobu+221)
      Caguliwe=(((Caguliwe<<7)|(Caguliwe>>>1))&255)
      Cecuqocuzu=bit32.bxor(Cecuqocuzu,22)
      Muhaxizipelijeg=bit32.bxor(Muhaxizipelijeg,32)
      Rusujigewa=Rusujigewa+149
      Pinema=(Pinema+18)
      Qahevajihobi=(((Qahevajihobi<<1)|(Qahevajihobi>>>7))&255)
      Xuzetajofef=bit32.bxor(Xuzetajofef,117)
      Dabivugofaporibi=Dabivugofaporibi+146
      Talavixet=(Talavixet+193)
      Laracobunac=(((Laracobunac<<0)|(Laracobunac>>>8))&255)
      Gulayimifigum=bit32.bxor(Gulayimifigum,121)
      Nihoxowok=Nihoxowok+195
      Dogukahu=(Dogukahu+146)
      Rizafimorejusi=bit32.bxor(Rizafimorejusi,15)
      Metocigesevi=(((Metocigesevi<<2)|(Metocigesevi>>>6))&255)
      Qixinebezode=bit32.bxor(Qixinebezode,225)
      Heriyicoriqowe=Heriyicoriqowe+165
      Fomuqug=(Fomuqug+104)
      Mafejirasiyabu=(((Mafejirasiyabu<<0)|(Mafejirasiyabu>>>8))&255)
      Jedenowa=bit32.bxor(Jedenowa,227)
      Xitudaforaz=Xitudaforaz+27
      Zuzevocukosewub=(Zuzevocukosewub+214)
      Diyumekixetivu=(((Diyumekixetivu<<5)|(Diyumekixetivu>>>3))&255)
      Nakuxoli=bit32.bxor(Nakuxoli,24)
      Moyigumixarewex=(Moyigumixarewex+220)
      Modukodataj=Modukodataj+195
      Focoqurarogoqiv=(Focoqurarogoqiv+107)
      Xalodoxuruzuka=(((Xalodoxuruzuka<<1)|(Xalodoxuruzuka>>>7))&255)
      Naliramekoyacih=bit32.bxor(Naliramekoyacih,83)
      Yodoyuruy=Yodoyuruy+133
      Fifulelibaporeg=(Fifulelibaporeg+36)
      Babejicaxone=(((Babejicaxone<<0)|(Babejicaxone>>>8))&255)
      Pecoboyuzawolum=bit32.bxor(Pecoboyuzawolum,104)
      Hocatokonin=Hocatokonin+194
      Dibayuj=(Dibayuj+110)
      Wijawajo=Wijawajo+184
      Zenajuzesiw=(((Zenajuzesiw<<5)|(Zenajuzesiw>>>3))&255)
      Rizikenumavim=bit32.bxor(Rizikenumavim,162)
      Gebupaqe=Gebupaqe+126
      Puxezojuj=(Puxezojuj+99)
      Zudacibehemiv=(((Zudacibehemiv<<6)|(Zudacibehemiv>>>2))&255)
      Fugikezitebu=bit32.bxor(Fugikezitebu,41)
      Rototojita=Rototojita+19
      Cevuvoge=(Cevuvoge+174)
      Muyimafezeweqika=(((Muyimafezeweqika<<1)|(Muyimafezeweqika>>>7))&255)
      Relipecoruyuwema=bit32.bxor(Relipecoruyuwema,146)
      Quzajigu=Quzajigu-238
      Wivucape=Wivucape+163
      Kuyecu=(Kuyecu+17)
      Qoyepita=(((Qoyepita<<0)|(Qoyepita>>>8))&255)
      Zifocal=bit32.bxor(Zifocal,203)
      Cawucuhehab=Cawucuhehab+147
      Yutihaweyusuh=(Yutihaweyusuh+190)
      Vezehufumiceji=(((Vezehufumiceji<<2)|(Vezehufumiceji>>>6))&255)
      Xicofidaz=bit32.bxor(Xicofidaz,125)
      Rokulex=Rokulex+215
      Rarowecodejikuso=(Rarowecodejikuso+113)
      Yuvojesaqofi=(Yuvojesaqofi-174)
      Kubeno=(((Kubeno<<7)|(Kubeno>>>1))&255)
      Nelopoguvozo=bit32.bxor(Nelopoguvozo,229)
      Xedisuza=Xedisuza+44
      Ricejopih=(Ricejopih+255)
      Waqoyatorajo=(((Waqoyatorajo<<3)|(Waqoyatorajo>>>5))&255)
      Xeweteviximipet=bit32.bxor(Xeweteviximipet,51)
      Memosafazihu=Memosafazihu+90
      Nefobopayewaco=(Nefobopayewaco+191)
      Lukoxi=(((Lukoxi<<3)|(Lukoxi>>>5))&255)
      Yipeqak=bit32.bxor(Yipeqak,173)
      Helesas=(Helesas-173)
      Neyamupigayo=Neyamupigayo+210
      Kelemepunuxi=(Kelemepunuxi+183)
      Zofigigatew=(((Zofigigatew<<7)|(Zofigigatew>>>1))&255)
      Tutanuc=bit32.bxor(Tutanuc,91)
      Vuhiga=Vuhiga+209
      Lotexugarimi=(Lotexugarimi+94)
      Wumimad=(((Wumimad<<3)|(Wumimad>>>5))&255)
      Wecizuxupidagif=bit32.bxor(Wecizuxupidagif,197)
      Wehunifuwup=Wehunifuwup+235
      Yuqunupamik=(Yuqunupamik+212)
      Fohiwo=(Fohiwo-211)
      Cujuqig=(((Cujuqig<<7)|(Cujuqig>>>1))&255)
      Xakewujihi=bit32.bxor(Xakewujihi,246)
      Qasetuz=Qasetuz+104
      Yubunaho=(Yubunaho+81)
      Hacuzanecoq=(((Hacuzanecoq<<3)|(Hacuzanecoq>>>5))&255)
      Goqunuviyuk=bit32.bxor(Goqunuviyuk,78)
      Coduhuzulem=Coduhuzulem+72
      Dogezotaka=(Dogezotaka+48)
      Dutanawuzamotaj=(((Dutanawuzamotaj<<5)|(Dutanawuzamotaj>>>3))&255)
      Rofelu=bit32.bxor(Rofelu,245)
      Sisogaraduc=bit32.bxor(Sisogaraduc,11)
      Xomuzuc=Xomuzuc+95
      Firudaladejev=(Firudaladejev+172)
      Muxumora=(((Muxumora<<0)|(Muxumora>>>8))&255)
      Laraciteregisaza=bit32.bxor(Laraciteregisaza,206)
      Biyesewun=Biyesewun+170
      Giyuxojabukoz=(Giyuxojabukoz+221)
      Kusavovatiga=(((Kusavovatiga<<2)|(Kusavovatiga>>>6))&255)
      Foturaluciqaz=bit32.bxor(Foturaluciqaz,65)
      Wazapixibir=Wazapixibir+247
      Vifakajoguhulil=(Vifakajoguhulil+230)
      Pudetan=bit32.bxor(Pudetan,221)
      Garoqizoyi=(((Garoqizoyi<<6)|(Garoqizoyi>>>2))&255)
      Xotaqa=bit32.bxor(Xotaqa,63)
      Luqesaye=Luqesaye+27
      Revuhirutinuv=(Revuhirutinuv+235)
      Pahopab=(((Pahopab<<0)|(Pahopab>>>8))&255)
      Kayugemiduciku=bit32.bxor(Kayugemiduciku,229)
      Yoqixatoqanud=Yoqixatoqanud+135
      Zeveruhujican=(Zeveruhujican+142)
      Hekulit=(((Hekulit<<0)|(Hekulit>>>8))&255)
      Qomotuqawoce=bit32.bxor(Qomotuqawoce,249)
      Dujapobifasoh=Dujapobifasoh+46
      Ruhuceg=Ruhuceg+106
      Daxukuz=(Daxukuz+27)
      Xafeku=(((Xafeku<<4)|(Xafeku>>>4))&255)
      Kabekepoqafe=bit32.bxor(Kabekepoqafe,101)
      Piqurub=Piqurub+155
      Hiqadopejaqa=(Hiqadopejaqa+95)
      Juvuxuvavafajuro=(((Juvuxuvavafajuro<<3)|(Juvuxuvavafajuro>>>5))&255)
      Mebarebefumuf=bit32.bxor(Mebarebefumuf,24)
      Fasewekedupogeg=Fasewekedupogeg+56
      Wiqewawaratitiw=(Wiqewawaratitiw+228)
      Loricazenusawih=(Loricazenusawih-241)
      Jaboba=(((Jaboba<<6)|(Jaboba>>>2))&255)
      Cuviwukoyip=bit32.bxor(Cuviwukoyip,189)
      Femepodotakisija=Femepodotakisija+130
      Doyajepuzedef=(Doyajepuzedef+68)
      Bokider=(((Bokider<<4)|(Bokider>>>4))&255)
      Godigipoyur=bit32.bxor(Godigipoyur,180)
      Pagacev=Pagacev+78
      Quzoyiveqoyi=(Quzoyiveqoyi+230)
      Miwusipuy=(((Miwusipuy<<6)|(Miwusipuy>>>2))&255)
      Yeviyulakemu=bit32.bxor(Yeviyulakemu,127)
      Niyaradobamul=(((Niyaradobamul>>>5)|(Niyaradobamul<<3))&255)
      Kosopififodegib=Kosopififodegib+33
      Ginukixafuco=(Ginukixafuco+244)
      Vaqohecabazaf=(((Vaqohecabazaf<<5)|(Vaqohecabazaf>>>3))&255)
      Wikedobimorubus=bit32.bxor(Wikedobimorubus,141)
      Reyeyoyaqopolifu=Reyeyoyaqopolifu+83
      Zigeqatahe=(Zigeqatahe+115)
      Buhobirofod=(((Buhobirofod<<1)|(Buhobirofod>>>7))&255)
      Fevecugisat=bit32.bxor(Fevecugisat,132)
      Soqemoqu=Soqemoqu+27
      Nuqovezu=(Nuqovezu+140)
      Hahuca=Hahuca+66
      Xaqejuto=(((Xaqejuto<<1)|(Xaqejuto>>>7))&255)
      Nivoxupovi=bit32.bxor(Nivoxupovi,192)
      Cacixavuziqig=Cacixavuziqig+212
      Qeyonof=(Qeyonof+82)
      Guwuvob=(((Guwuvob<<2)|(Guwuvob>>>6))&255)
      Gaxevugivaqike=bit32.bxor(Gaxevugivaqike,145)
      Sitixomuruquzoju=Sitixomuruquzoju+48
      Qamuforex=(Qamuforex+120)
      Saqiliyepo=(((Saqiliyepo<<6)|(Saqiliyepo>>>2))&255)
      Hoxiyefaki=bit32.bxor(Hoxiyefaki,197)
      Cehisoyiv=bit32.bxor(Cehisoyiv,230)
      Dayubinete=Dayubinete+68
      Jaqawetegitupos=(Jaqawetegitupos+185)
      Dehoval=(((Dehoval<<1)|(Dehoval>>>7))&255)
      Yugasuxi=bit32.bxor(Yugasuxi,55)
      Huwarat=Huwarat+158
      Cafojopazud=(Cafojopazud+9)
      Pebaragapogifeqo=(((Pebaragapogifeqo<<6)|(Pebaragapogifeqo>>>2))&255)
      Zunexahivotegos=bit32.bxor(Zunexahivotegos,155)
      Nacuhikeson=Nacuhikeson+63
      Wolafo=(Wolafo+15)
      Wivopufu=bit32.bxor(Wivopufu,229)
      Qexicufuxeyusoq=(((Qexicufuxeyusoq<<0)|(Qexicufuxeyusoq>>>8))&255)
      Mizimapiz=bit32.bxor(Mizimapiz,73)
      Wubijaxib=Wubijaxib+164
      Buwekuzurokosop=(Buwekuzurokosop+134)
      Fixacazola=(((Fixacazola<<6)|(Fixacazola>>>2))&255)
      Pabepefubavowara=bit32.bxor(Pabepefubavowara,94)
      Foyuwiqolomokur=Foyuwiqolomokur+117
      Duhemerivogadog=(Duhemerivogadog+204)
      Facezefiza=(((Facezefiza<<5)|(Facezefiza>>>3))&255)
      Purogukofatecuku=bit32.bxor(Purogukofatecuku,165)
      Gijovetu=Gijovetu-43
      Doduhida=Doduhida+100
      Wigimiceseyaki=(Wigimiceseyaki+198)
      Duxediwuvapezu=(((Duxediwuvapezu<<6)|(Duxediwuvapezu>>>2))&255)
      Baregori=bit32.bxor(Baregori,223)
      Pipuyiceqeci=Pipuyiceqeci+104
      Kitice=(Kitice+86)
      Lureloroda=(((Lureloroda<<4)|(Lureloroda>>>4))&255)
      Xofuladaduquluk=bit32.bxor(Xofuladaduquluk,113)
      Qomexoxecojedapu=Qomexoxecojedapu+104
      Cihibepeqocic=(Cihibepeqocic+135)
      Yowilezivogofi=(((Yowilezivogofi>>>7)|(Yowilezivogofi<<1))&255)
      Cavupizubenaxa=(((Cavupizubenaxa<<4)|(Cavupizubenaxa>>>4))&255)
      Bekajiyuqiwug=bit32.bxor(Bekajiyuqiwug,54)
      Sanevapihukaqeqi=Sanevapihukaqeqi+114
      Bememirivaloq=(Bememirivaloq+139)
      Mifeqeyokuw=(((Mifeqeyokuw<<1)|(Mifeqeyokuw>>>7))&255)
      Xexiyucivigi=bit32.bxor(Xexiyucivigi,52)
      Vucosodamicodos=Vucosodamicodos+54
      Jufifayagas=(Jufifayagas+201)
      Lalaqewe=(((Lalaqewe<<3)|(Lalaqewe>>>5))&255)
      Yiyazuviweziwiqa=bit32.bxor(Yiyazuviweziwiqa,227)
      Xalayirunozizaco=bit32.bxor(Xalayirunozizaco,212)
      Nugilokabehuv=Nugilokabehuv+237
      Luyejeniduvako=(Luyejeniduvako+46)
      Ronirusacujasas=(((Ronirusacujasas<<5)|(Ronirusacujasas>>>3))&255)
      Xenupiceyohifef=bit32.bxor(Xenupiceyohifef,144)
      Wodakivediy=Wodakivediy+124
      Toqisup=(Toqisup+59)
      Nuhuwunef=(((Nuhuwunef<<5)|(Nuhuwunef>>>3))&255)
      Yileboqixosi=bit32.bxor(Yileboqixosi,179)
      Dafarohanihomap=Dafarohanihomap+34
      Giviguyasuj=(Giviguyasuj+237)
      Gemuriqakonafibe=bit32.bxor(Gemuriqakonafibe,10)
      Tupajayeqavi=(((Tupajayeqavi<<1)|(Tupajayeqavi>>>7))&255)
      Basawividopitu=bit32.bxor(Basawividopitu,178)
      Piceyicesigo=Piceyicesigo+238
      Zoxelevuyitefati=(Zoxelevuyitefati+88)
      Qusabizigelege=(((Qusabizigelege<<3)|(Qusabizigelege>>>5))&255)
      Roqemolecix=bit32.bxor(Roqemolecix,98)
      Mubulabo=Mubulabo+197
      Kupikayuha=(Kupikayuha+103)
      Nawocuzacag=(((Nawocuzacag<<4)|(Nawocuzacag>>>4))&255)
      Dixusazuyecav=bit32.bxor(Dixusazuyecav,200)
      Zawuva=(Zawuva+186)
      Litekukeba=Litekukeba+184
      Murusoyajiba=(Murusoyajiba+224)
      Bufirukojeqox=(((Bufirukojeqox<<3)|(Bufirukojeqox>>>5))&255)
      Kuhutiyizejizeg=bit32.bxor(Kuhutiyizejizeg,229)
      Yizoropumupowak=Yizoropumupowak+163
      Tomoqoruqizafa=(Tomoqoruqizafa+120)
      Sinizomixibigafu=(((Sinizomixibigafu<<0)|(Sinizomixibigafu>>>8))&255)
      Jexerigugosacah=bit32.bxor(Jexerigugosacah,39)
      Cuciviveja=Cuciviveja+189
      Yemuqozifi=(Yemuqozifi+107)
      Nevupepuhecoje=(((Nevupepuhecoje>>>4)|(Nevupepuhecoje<<4))&255)
      Tilacenopuvehaju=(((Tilacenopuvehaju<<5)|(Tilacenopuvehaju>>>3))&255)
      Fudimiyefihabo=bit32.bxor(Fudimiyefihabo,161)
      Zotijefetisalo=Zotijefetisalo+178
      Riqese=(Riqese+5)
      Cisohe=(((Cisohe<<2)|(Cisohe>>>6))&255)
      Gequmeh=bit32.bxor(Gequmeh,66)
      Gefeqijabu=Gefeqijabu+96
      Sijigoj=(Sijigoj+170)
      Bomilexeqem=(((Bomilexeqem<<0)|(Bomilexeqem>>>8))&255)
      Nagejutokife=bit32.bxor(Nagejutokife,193)
      Polikelamazek=(Polikelamazek-243)
      Bajeyofotelaxo=Bajeyofotelaxo+51
      Sejozowo=(Sejozowo+174)
      Tedomowuzicusu=(((Tedomowuzicusu<<3)|(Tedomowuzicusu>>>5))&255)
      Cehudawoqiwil=bit32.bxor(Cehudawoqiwil,58)
      Xupodajoqig=Xupodajoqig+233
      Jozehasumedati=(Jozehasumedati+188)
      Sejunogen=(((Sejunogen<<7)|(Sejunogen>>>1))&255)
      Jurocalawiba=bit32.bxor(Jurocalawiba,14)
      Ganemeyuwoholopi=Ganemeyuwoholopi+207
      Yotafaweyacoyu=(Yotafaweyacoyu+87)
      Xokabadicez=bit32.bxor(Xokabadicez,161)
      Nagekuxiz=(((Nagekuxiz<<6)|(Nagekuxiz>>>2))&255)
      Matukemagenow=bit32.bxor(Matukemagenow,86)
      Qayuvude=Qayuvude+57
      Jecavalono=(Jecavalono+47)
      Mehekabasovobon=(((Mehekabasovobon<<4)|(Mehekabasovobon>>>4))&255)
      Yademaw=bit32.bxor(Yademaw,50)
      Caficaxexaripe=Caficaxexaripe+92
      Vapaveroxawuki=(Vapaveroxawuki+92)
      Sariwow=(((Sariwow<<3)|(Sariwow>>>5))&255)
      Fefajijukedin=bit32.bxor(Fefajijukedin,41)
      Bajikurejoze=(((Bajikurejoze>>>5)|(Bajikurejoze<<3))&255)
      Mazinutoyesikena=Mazinutoyesikena+15
      Kubufuqiyacibu=(Kubufuqiyacibu+126)
      Rewurele=(((Rewurele<<1)|(Rewurele>>>7))&255)
      Gakoyabihur=bit32.bxor(Gakoyabihur,182)
      Zuyeximodala=Zuyeximodala+108
      Poheqaxudug=(Poheqaxudug+3)
      Jonupexeyi=(((Jonupexeyi<<5)|(Jonupexeyi>>>3))&255)
      Kenusa=bit32.bxor(Kenusa,190)
      Yecewuhesufo=Yecewuhesufo+42
      Sirinurepu=(Sirinurepu+194)
      Petogu=bit32.bxor(Petogu,14)
      Zasaniqa=(((Zasaniqa<<3)|(Zasaniqa>>>5))&255)
      Magavivicez=bit32.bxor(Magavivicez,44)
      Yenapupotil=Yenapupotil+183
      Mecenapagolilo=(Mecenapagolilo+120)
      Tomalirifoyuwov=(((Tomalirifoyuwov<<1)|(Tomalirifoyuwov>>>7))&255)
      Siyexuxeca=bit32.bxor(Siyexuxeca,133)
      Yexuqadaxovohapo=Yexuqadaxovohapo+153
      Xevicurab=(Xevicurab+127)
      Fupibuqoteney=(((Fupibuqoteney<<6)|(Fupibuqoteney>>>2))&255)
      Zabexi=bit32.bxor(Zabexi,150)
      Hohibipasi=Hohibipasi-91
      Wehahasuyop=Wehahasuyop+71
      Yeyotut=(Yeyotut+216)
      Wikuzuramo=(((Wikuzuramo<<1)|(Wikuzuramo>>>7))&255)
      Lemamiqecol=bit32.bxor(Lemamiqecol,205)
      Becimaqevo=Becimaqevo+62
      Zowapilu=(Zowapilu+109)
      Dupociyod=(((Dupociyod<<1)|(Dupociyod>>>7))&255)
      Xuciwuwogugo=bit32.bxor(Xuciwuwogugo,96)
      Jofowuhoquce=Jofowuhoquce+54
      Wuhafuheyesic=(Wuhafuheyesic+113)
      Cohimip=(((Cohimip>>>1)|(Cohimip<<7))&255)
      Befuguxelesiyu=(((Befuguxelesiyu<<3)|(Befuguxelesiyu>>>5))&255)
      Xiyezuyeyuge=bit32.bxor(Xiyezuyeyuge,101)
      Giqadoqiteno=Giqadoqiteno+32
      Redutekiqupib=(Redutekiqupib+131)
      Lavewobeko=(((Lavewobeko<<4)|(Lavewobeko>>>4))&255)
      Xihejeletud=bit32.bxor(Xihejeletud,165)
      Rituvuj=Rituvuj+212
      Kamujef=(Kamujef+183)
      Woxezegoca=(((Woxezegoca<<6)|(Woxezegoca>>>2))&255)
      Nipesicali=bit32.bxor(Nipesicali,187)
      Nehugegidedi=Nehugegidedi-240
      Wediqomu=Wediqomu+200
      Wawiwe=(Wawiwe+3)
      Petitutohalag=(((Petitutohalag<<2)|(Petitutohalag>>>6))&255)
      Vayamesazahediz=bit32.bxor(Vayamesazahediz,62)
      Banaqayibe=Banaqayibe+243
      Doqequxefe=(Doqequxefe+200)
      Goqufehuteyis=(((Goqufehuteyis<<0)|(Goqufehuteyis>>>8))&255)
      Juwisiterelokahe=bit32.bxor(Juwisiterelokahe,51)
      Meqajujaletujus=Meqajujaletujus+29
      Geyowameh=(Geyowameh+107)
      Lobeciwezagevabo=bit32.bxor(Lobeciwezagevabo,139)
      Qaxawuqeduwosu=(((Qaxawuqeduwosu<<0)|(Qaxawuqeduwosu>>>8))&255)
      Seyonuridefotan=bit32.bxor(Seyonuridefotan,41)
      Mawifofacujijogi=Mawifofacujijogi+112
      Kukutulaxaf=(Kukutulaxaf+250)
      Cayisiwaq=(((Cayisiwaq<<3)|(Cayisiwaq>>>5))&255)
      Qiyuteyopajiy=bit32.bxor(Qiyuteyopajiy,108)
      Wayidi=Wayidi+152
      Bimufag=(Bimufag+173)
      Rikacekatayey=(((Rikacekatayey<<6)|(Rikacekatayey>>>2))&255)
      Yijiropidoyozeva=bit32.bxor(Yijiropidoyozeva,247)
      Tisejuhupetow=Tisejuhupetow+66
      Wexogovuyela=Wexogovuyela+110
      Zabetemad=(Zabetemad+170)
      Soyikij=(((Soyikij<<7)|(Soyikij>>>1))&255)
      Qazojakoretolode=bit32.bxor(Qazojakoretolode,60)
      Moyudife=Moyudife+170
      Wihubatiwepi=(Wihubatiwepi+134)
      Wusenanipafedope=(((Wusenanipafedope<<0)|(Wusenanipafedope>>>8))&255)
      Dofebufujumaz=bit32.bxor(Dofebufujumaz,96)
      Mahaxi=Mahaxi+50
      Jabepit=(Jabepit+93)
      Pozuduhuzaza=(Pozuduhuzaza+114)
      Takiqubovuyaro=(((Takiqubovuyaro<<5)|(Takiqubovuyaro>>>3))&255)
      Takolotamupozo=bit32.bxor(Takolotamupozo,169)
      Ruhehadotobafuk=Ruhehadotobafuk+54
      Ganulolaqaqogo=(Ganulolaqaqogo+189)
